ep,organ,a_score,optimal_Np,oracle_dice,fob_10_dice,dice_0,dice_1,dice_2,dice_4,dice_6,dice_8,dice_10,dice_12,dice_16,dice_20,dice_24
49,pancreas,0.8731020178278182,4,0.013467386582262769,0.013350970560187036,0.010710231479196485,0.010688865354776741,0.01213952057285111,0.013467386582262769,0.01331615120274914,0.013350970560187036,0.013350970560187036,0.013350970560187036,0.013350970560187036,0.013350970560187036,0.013350970560187036
50,spleen,0.7527688928127443,6,0.05310071613591345,0.051023022583360784,0.039893540909481155,0.045524313379706735,0.05102115511309568,0.05215114104002993,0.05310071613591345,0.05163154190895959,0.051023022583360784,0.051023022583360784,0.051023022583360784,0.051023022583360784,0.051023022583360784
51,rk,0.727683802263599,0,0.04177321271246535,0.04128002038519525,0.04177321271246535,0.04088500042062758,0.04088500042062758,0.04068988613529806,0.04104989758641806,0.04133971291866029,0.04128002038519525,0.04128002038519525,0.04128002038519525,0.04128002038519525,0.041329166400918424
52,lk,0.7601588089622291,1,0.06258414589368039,0.05661770133608917,0.05589767882520132,0.06258414589368039,0.056151396463999415,0.0565175742391865,0.05886190092475346,0.05925296457955116,0.05661770133608917,0.05661770133608917,0.05661770133608917,0.05661770133608917,0.05661770133608917
53,liver,0.8209112690272298,6,0.04332408805252256,0.03994432395688344,0.030666003976143143,0.030753127647909086,0.0412916178684959,0.040437803119674924,0.04332408805252256,0.0433880665236806,0.03994432395688344,0.03994432395688344,0.03994432395688344,0.03994432395688344,0.03994432395688344
54,pancreas,0.8806350615191803,8,0.024127143035915406,0.023846039677435316,0.023590446358653094,0.023615296048602435,0.023560465343630852,0.02364425694734002,0.023641357661369433,0.024127143035915406,0.023846039677435316,0.023846039677435316,0.023846039677435316,0.023846039677435316,0.023846039677435316
55,spleen,0.715058758758403,4,0.15266209804955191,0.12912430889958978,0.09988273435883287,0.10098333217100217,0.10098333217100217,0.15266209804955191,0.1421140445578565,0.11042897998093422,0.12912430889958978,0.12912430889958978,0.12912430889958978,0.12912430889958978,0.12912430889958978
56,rk,0.7641239824374555,0,0.048817661186033624,0.04891254049051365,0.048817661186033624,0.048707432837196446,0.048707432837196446,0.04875123953600996,0.04891254049051365,0.04891254049051365,0.04891254049051365,0.04891254049051365,0.04891254049051365,0.04891254049051365,0.04891254049051365
57,lk,0.8004894531258504,4,0.06183859390816233,0.04816283625591285,0.055498967653131455,0.05239766081871345,0.053375694996028594,0.06183859390816233,0.048856145792943,0.04884549221040389,0.04816283625591285,0.04816283625591285,0.04816283625591285,0.04816283625591285,0.04816283625591285
58,liver,0.7450075546778301,8,0.18755436443566778,0.1840708781320659,0.17799294989067868,0.17815989280928987,0.17820764832022873,0.1825921772366283,0.1832969557725445,0.18755436443566778,0.1840708781320659,0.1840708781320659,0.1840708781320659,0.1840708781320659,0.18352042694147958
59,pancreas,0.8255461822477379,10,0.05758407873630407,0.05758407873630407,0.050834033361334456,0.05040336974369958,0.05040336974369958,0.05043937986711438,0.05102016235877918,0.05495588998443176,0.05758407873630407,0.05758407873630407,0.05758407873630407,0.05758407873630407,0.05758407873630407
60,spleen,0.7413818706785125,4,0.02035384374510725,0.01924571597764536,0.019306452810573995,0.019587162874792827,0.01927710843373494,0.02035384374510725,0.01929069594895385,0.0192806822395254,0.01924571597764536,0.01924571597764536,0.01924571597764536,0.01924571597764536,0.01924571597764536
61,rk,0.7042332584156417,1,0.897874546397097,0.06727341676147137,0.8974093264248705,0.897874546397097,0.8120386144236229,0.8979166666666667,0.8973029045643154,0.8950617283950617,0.06727341676147137,0.06727341676147137,0.06727341676147137,0.06727341676147137,0.06727341676147137
62,lk,0.7823156656390218,8,0.0384508529199311,0.02717882251286281,0.029565068785781422,0.03240155452544833,0.03240155452544833,0.03613954459995822,0.0359126057397893,0.0384508529199311,0.02717882251286281,0.02717882251286281,0.02717882251286281,0.02717882251286281,0.02717882251286281
63,liver,0.7502733480389352,6,0.27635612421697986,0.26841423948220067,0.2582835077229696,0.26265121286971943,0.26537403212388816,0.2757955641272903,0.27635612421697986,0.2727212942259634,0.26841423948220067,0.26841423948220067,0.26841423948220067,0.26841423948220067,0.26841423948220067
64,pancreas,0.8257085440907361,8,0.0540096706504881,0.023488335184891285,0.0506285812024288,0.05046458102463558,0.05238938053097345,0.05137996875542441,0.05160390516039052,0.0540096706504881,0.023488335184891285,0.023488335184891285,0.023488335184891285,0.023488335184891285,0.023488335184891285
65,spleen,0.6707656988413604,10,0.38493864515044546,0.38493864515044546,0.08656637635259963,0.09111111111111111,0.10059586400280407,0.3633486311125178,0.3717532467532468,0.3792018546116907,0.38493864515044546,0.38493864515044546,0.2864986274020464,0.2864986274020464,0.2864986274020464
66,rk,0.7103124080858418,8,0.03371198241113961,0.03349870283555596,0.019443123580070797,0.02945295930209292,0.031937513560425256,0.03317407374019652,0.033526169544025874,0.03371198241113961,0.03349870283555596,0.03349870283555596,0.03349870283555596,0.03349870283555596,0.03349870283555596
67,lk,0.833244486598874,0,0.04841967680608365,0.04118761844598863,0.04841967680608365,0.03749022494134965,0.03749022494134965,0.04023201283475256,0.03954391072295002,0.04084394106444823,0.04118761844598863,0.04118761844598863,0.04118761844598863,0.04118761844598863,0.0417531186761956
68,liver,0.5614592552185058,4,0.028045742030281734,0.017086917828537527,0.02719781921814014,0.02734010089057732,0.027440072506797513,0.028045742030281734,0.006138910700264116,0.0,0.017086917828537527,0.017086917828537527,0.017086917828537527,0.017086917828537527,0.017086917828537527
69,pancreas,0.84807287197993,2,0.025449379208104268,0.01623709308741231,0.01602925728514181,0.016117674673343244,0.025449379208104268,0.02546196155985415,0.01658481603735609,0.016963807798410672,0.01623709308741231,0.01623709308741231,0.01623709308741231,0.016208348086077344,0.016208348086077344
70,spleen,0.711072332659602,8,0.13527675721255195,0.12856693093677551,0.127977207977208,0.13174565931487564,0.12858533234098585,0.12956446495529275,0.13145265129345662,0.13527675721255195,0.12856693093677551,0.12856693093677551,0.12856693093677551,0.12856693093677551,0.12856693093677551
71,rk,0.7796981870212505,6,0.06066476963128897,0.03356221738402278,0.03781132075471698,0.04270007670672462,0.046434033087724175,0.05013258618101766,0.06066476963128897,0.03479891644092519,0.03356221738402278,0.03356221738402278,0.03356221738402278,0.03356221738402278,0.03356221738402278
72,lk,0.7478241465465789,4,0.9683257918552036,0.05712770390574687,0.9672025723472669,0.9671603348358017,0.9677835051546392,0.9683257918552036,0.9683257918552036,0.057771137417155116,0.05712770390574687,0.05712770390574687,0.05712770390574687,0.05712770390574687,0.05712770390574687
73,liver,0.8273134340307846,4,0.11653677545056015,0.07528615820320182,0.11008224535572554,0.10528052805280529,0.11116273667092577,0.11653677545056015,0.10669491053012989,0.10610344254116082,0.07528615820320182,0.07528615820320182,0.07528615820320182,0.07528615820320182,0.07528615820320182
74,pancreas,0.799671426482377,4,0.040910538045208535,0.04098066573649591,0.04076776649746193,0.04081794719078817,0.04084227254668256,0.040910538045208535,0.04097903212947461,0.040992104633543344,0.04098066573649591,0.04098066573649591,0.04098066573649591,0.04098066573649591,0.04098066573649591
75,spleen,0.732155075838165,10,0.07834787070292458,0.07834787070292458,0.07102160414874073,0.07160105971443978,0.07195871916307345,0.07209291346017657,0.0721491176262137,0.0743228444184858,0.07834787070292458,0.07834787070292458,0.07834787070292458,0.07834787070292458,0.07834787070292458
76,rk,0.777443573812789,4,0.06512831572137158,0.048773735089864566,0.04879850418965398,0.048722026320035035,0.048722026320035035,0.06512831572137158,0.048773735089864566,0.048773735089864566,0.048773735089864566,0.048773735089864566,0.048773735089864566,0.048773735089864566,0.048773735089864566
77,lk,0.7460832011171388,4,0.06134594842057073,0.039783270244192086,0.04024024024024024,0.06025179856115108,0.060089686098654706,0.06134594842057073,0.05723234624145786,0.03984044002874062,0.039783270244192086,0.039783270244192086,0.039783270244192086,0.039783270244192086,0.039783270244192086
78,liver,0.7983865917007291,4,0.47387060019092786,0.42947250907061124,0.3362468315706669,0.33742654153144463,0.3776103653898064,0.47387060019092786,0.46253268808800985,0.445383502170767,0.42947250907061124,0.42947250907061124,0.42947250907061124,0.42947250907061124,0.42947250907061124
79,pancreas,0.822007824020436,20,0.09776567993648633,0.0745908917924648,0.05414863247076158,0.05694915254237288,0.05694915254237288,0.05744244358331434,0.060679027209246325,0.06315789473684211,0.0745908917924648,0.0745908917924648,0.0745908917924648,0.09776567993648633,0.09776567993648633
80,spleen,0.7707317165197753,8,0.13391212838726652,0.13040415038749759,0.11350839047778336,0.12598230307530475,0.13041250320266462,0.13092405633078258,0.12999616907163836,0.13391212838726652,0.13040415038749759,0.13040415038749759,0.13040415038749759,0.13040415038749759,0.13040415038749759
81,rk,0.6971901000850291,0,0.8930942895086321,0.11265265431585943,0.8930942895086321,0.8927266688807705,0.8913187541418157,0.8919098143236074,0.10035523978685613,0.10035523978685613,0.11265265431585943,0.11265265431585943,0.11265265431585943,0.08702348864073932,0.08702348864073932
82,lk,0.6855008335543067,1,0.938715953307393,0.12204328132863614,0.937682570593963,0.938715953307393,0.932882665379044,0.9235181644359465,0.08267632644363947,0.11293514960996624,0.12204328132863614,0.12204328132863614,0.12204328132863614,0.12204328132863614,0.11325821705878919
83,liver,0.7045018481031446,10,0.3278464274314897,0.3278464274314897,0.15560412924448677,0.18128640225914627,0.18373709496064602,0.1921175684702739,0.23881489354635135,0.31477103581122495,0.3278464274314897,0.3278464274314897,0.3278464274314897,0.3278464274314897,0.2989853626081171
84,pancreas,0.8598561981330344,0,0.04618614415675298,0.030647782679359182,0.04618614415675298,0.024638817336767836,0.0454295154185022,0.025168744994851847,0.029818378964489023,0.03918541827465416,0.030647782679359182,0.030647782679359182,0.030647782679359182,0.030647782679359182,0.030647782679359182
85,spleen,0.6836785012750184,4,0.22749408654515096,0.21569920844327176,0.11268479272200972,0.1315948327900519,0.15147304057809893,0.22749408654515096,0.19016050244242846,0.19644359005166406,0.21569920844327176,0.21569920844327176,0.19494455705258137,0.19494455705258137,0.19494455705258137
86,rk,0.780604264591007,8,0.018952921130639778,0.018963987108225513,0.018839470081900653,0.018909666752055146,0.018909666752055146,0.018909666752055146,0.01892685655680388,0.018952921130639778,0.018963987108225513,0.018963987108225513,0.018963987108225513,0.018963987108225513,0.018963987108225513
87,lk,0.7554846766247096,4,0.024614302668014593,0.012988519076887394,0.021017076374554324,0.022237223523805742,0.023043370915973995,0.024614302668014593,0.013494951442272935,0.013484228268721405,0.012988519076887394,0.012988519076887394,0.012988519076887394,0.012988519076887394,0.012988519076887394
88,liver,0.8021267568938442,4,0.20837256464112408,0.20760571511040554,0.16569717214767032,0.2019089058881325,0.200445899811886,0.20837256464112408,0.1961546328492534,0.2037463262632343,0.20760571511040554,0.20760571511040554,0.20760571511040554,0.20760571511040554,0.20760571511040554
89,pancreas,0.809855720000705,1,0.042960812772133525,0.02340290955091714,0.023693268230208918,0.042960812772133525,0.04289544235924933,0.04289544235924933,0.023527541530879898,0.02359411741261807,0.02340290955091714,0.02340290955091714,0.02340290955091714,0.02340290955091714,0.023382573663006556
90,spleen,0.6773510740784598,10,0.0445634968951662,0.0445634968951662,0.0313222079589217,0.03776310359059018,0.03776310359059018,0.0401381806218128,0.041478963025924354,0.04326113294524393,0.0445634968951662,0.0445634968951662,0.0445634968951662,0.0445634968951662,0.0445634968951662
91,rk,0.6899480709960633,2,0.8451038575667655,0.05456693213428343,0.8376470588235294,0.8411104548139398,0.8451038575667655,0.0782000873743993,0.0856305686778688,0.05806974858069749,0.05456693213428343,0.05456693213428343,0.05456693213428343,0.05434535104364326,0.053909573466852385
92,lk,0.7589608373880719,2,0.08767379565457716,0.06470643612514514,0.07218118808415304,0.07915850896387577,0.08767379565457716,0.06822844285619747,0.06855964888947999,0.0648081214445108,0.06470643612514514,0.06470643612514514,0.06470643612514514,0.06470643612514514,0.06470643612514514
93,liver,0.6642367168937544,8,0.40802488553353605,0.40074147815042394,0.39603758862842214,0.39811751867135015,0.39768352921137795,0.3981854151033495,0.40035666518056173,0.40802488553353605,0.40074147815042394,0.40074147815042394,0.40074147815042394,0.40074147815042394,0.40074147815042394
94,pancreas,0.7773739309403029,20,0.05724735628528266,0.05243227497815322,0.034996476049286705,0.0411946446961895,0.045066190967984227,0.04679122664500406,0.05078290308929327,0.05243227497815322,0.05243227497815322,0.05243227497815322,0.05243227497815322,0.05724735628528266,0.05724735628528266
95,spleen,0.6858370965641681,6,0.29326186830015316,0.1424409595239571,0.08684150857833875,0.09502150181938472,0.09502150181938472,0.09502150181938472,0.29326186830015316,0.12365475678002583,0.1424409595239571,0.1424409595239571,0.1424409595239571,0.1424409595239571,0.1424409595239571
