ep,organ,a_score,optimal_Np,oracle_dice,fob_10_dice,dice_0,dice_1,dice_2,dice_4,dice_6,dice_8,dice_10,dice_12,dice_16,dice_20,dice_24
49,rk,0.7355265013193595,6,0.03796133567662566,0.0378464479133482,0.03253101125441551,0.037377296753083315,0.037543848560503114,0.037831985223871094,0.03796133567662566,0.037797079316598266,0.0378464479133482,0.0378464479133482,0.0378464479133482,0.0378464479133482,0.0378464479133482
50,lk,0.7781602626105395,0,0.8038223721191681,0.05581540380417836,0.8038223721191681,0.745057232049948,0.7243297926150734,0.7243297926150734,0.056251718584279374,0.05639571518588532,0.05581540380417836,0.05581540380417836,0.05581540380417836,0.05581540380417836,0.05581540380417836
51,liver,0.8298240862982389,4,0.3962363391970078,0.24435954732213652,0.3884496390512204,0.38853868194842406,0.38853868194842406,0.3962363391970078,0.2451990886405555,0.24718363775566007,0.24435954732213652,0.24435954732213652,0.24435954732213652,0.24427150886294854,0.24427150886294854
52,spleen,0.7585597434522722,8,0.08292129070065561,0.08157382719607985,0.08099019818272876,0.08103948169094749,0.0812080777646257,0.08175351171776261,0.08214506004861942,0.08292129070065561,0.08157382719607985,0.08157382719607985,0.08157382719607985,0.08157382719607985,0.08157382719607985
53,rk,0.7543872557143221,8,0.05361718904001577,0.049335691289167004,0.04928875600253692,0.048789237668161435,0.04915292523153377,0.05111580925534414,0.04935583378697151,0.05361718904001577,0.049335691289167004,0.049335691289167004,0.049335691289167004,0.049335691289167004,0.049335691289167004
54,lk,0.7885404740234607,4,0.0483219992259634,0.02190860551976537,0.039449334236064094,0.04323094425483504,0.04483430799220273,0.0483219992259634,0.024107684669277873,0.025290815440708374,0.02190860551976537,0.02190860551976537,0.02190860551976537,0.02190860551976537,0.02190860551976537
55,liver,0.7904343968137704,4,0.05963559915907498,0.054491899852724596,0.05281122005709321,0.0533274846471989,0.05348164906988436,0.05963559915907498,0.05489437187550395,0.05457752124418791,0.054491899852724596,0.054491899852724596,0.054491899852724596,0.054491899852724596,0.05416931890515595
56,spleen,0.7022945644150428,24,0.17635921017040843,0.11849805532332522,0.09483360484058645,0.12585414816816584,0.12085264133456905,0.12322346537647415,0.12002503589705828,0.11701363962670495,0.11849805532332522,0.11849805532332522,0.11849805532332522,0.14588087886517206,0.17635921017040843
57,rk,0.7632754903501515,4,0.07595078928150104,0.041694936162338866,0.04502914238134888,0.04167951168382761,0.04167951168382761,0.07595078928150104,0.041836860997648224,0.04187573561295918,0.041694936162338866,0.041694936162338866,0.041694936162338866,0.041694936162338866,0.041694936162338866
58,lk,0.7678932210994447,8,0.04089325083564469,0.03630738144850666,0.036127167630057806,0.03796131247111639,0.038049232398094227,0.038456393793472446,0.03924378924378925,0.04089325083564469,0.03630738144850666,0.03630738144850666,0.03630738144850666,0.03630738144850666,0.03630738144850666
59,liver,0.7110332601572159,4,0.25920409709701864,0.2559141449320228,0.2544437889552928,0.2557426074402537,0.2576355703303553,0.25920409709701864,0.25920409709701864,0.25609252375051633,0.2559141449320228,0.2559141449320228,0.2559141449320228,0.2559141449320228,0.2559141449320228
60,spleen,0.7734138053084794,2,0.10516312955337345,0.05233497536945813,0.051915559030492574,0.09671546136479499,0.10516312955337345,0.05552768021408262,0.05240312524662615,0.05128205128205128,0.05233497536945813,0.05233497536945813,0.05233497536945813,0.05233497536945813,0.05233497536945813
61,rk,0.790663188584503,6,0.05866577271203487,0.05075651375259825,0.050875790391743586,0.05069892083725647,0.05069892083725647,0.050863467919684165,0.05866577271203487,0.05866577271203487,0.05075651375259825,0.05075651375259825,0.05075651375259825,0.05075651375259825,0.05075651375259825
62,lk,0.8403570554303665,10,0.041754356427308695,0.041754356427308695,0.015342262365059235,0.023623547342350924,0.02369464481918502,0.019424319561386332,0.019424319561386332,0.02404032570763862,0.041754356427308695,0.041754356427308695,0.041754356427308695,0.041754356427308695,0.041754356427308695
63,liver,0.7557442091813327,4,0.43231983628124543,0.26607588673219223,0.41373762809079145,0.2675865188871296,0.26896144052382687,0.43231983628124543,0.2702147099132024,0.26877811605398283,0.26607588673219223,0.26607588673219223,0.26607588673219223,0.26607588673219223,0.26607588673219223
64,spleen,0.7589041089391115,6,0.22710172744721688,0.07726061745807868,0.17215690839250378,0.13703961084086172,0.1454062822592538,0.17383638928067702,0.22710172744721688,0.07737176636760744,0.07726061745807868,0.07726061745807868,0.07726061745807868,0.07726061745807868,0.07726061745807868
65,rk,0.7994072597309587,8,0.08068938503721113,0.07733893978074786,0.05296719119613288,0.06396323666397566,0.07143352520979264,0.07650597935081334,0.07961660354023344,0.08068938503721113,0.07733893978074786,0.07733893978074786,0.07733893978074786,0.07733893978074786,0.07733893978074786
66,lk,0.8033074021735884,8,0.07213800313643493,0.06679574056147145,0.03912180678489306,0.04965417982649022,0.05042426210872478,0.05554561717352415,0.057815845824411134,0.07213800313643493,0.06679574056147145,0.06679574056147145,0.06679574056147145,0.06679574056147145,0.06679574056147145
67,liver,0.8064227843425747,4,0.12135902043545489,0.10733690630197745,0.11380648195320767,0.11985637046514508,0.11471459608927513,0.12135902043545489,0.10726950354609929,0.10752369668246446,0.10733690630197745,0.10733690630197745,0.10733690630197745,0.10696132596685083,0.10696132596685083
68,spleen,0.71203360110878,2,0.07998265958599761,0.03965503344885952,0.06700562919920101,0.06987643800596506,0.07998265958599761,0.04608755386248673,0.04878693726449395,0.04783820574317755,0.03965503344885952,0.03965503344885952,0.03965503344885952,0.0395148984017348,0.0395148984017348
69,rk,0.6882827986883119,0,0.8628081457663451,0.05061490591198696,0.8628081457663451,0.8598726114649682,0.8598726114649682,0.8598726114649682,0.8293515358361775,0.8132942326490714,0.05061490591198696,0.05061490591198696,0.05061490591198696,0.05061490591198696,0.04779494067606895
70,lk,0.7389108664528329,4,0.06254587229154035,0.0618647812638091,0.06215316315205328,0.062092124437686115,0.06232907206003943,0.06254587229154035,0.06256583777572063,0.061999810204662636,0.0618647812638091,0.0618647812638091,0.0618647812638091,0.0618647812638091,0.0618647812638091
71,liver,0.8107053093266441,0,0.09251332468034575,0.07223563912368466,0.09251332468034575,0.08162171381234315,0.07611387544589099,0.07611387544589099,0.07611387544589099,0.07611387544589099,0.07223563912368466,0.07223563912368466,0.07223563912368466,0.07223563912368466,0.07223563912368466
72,spleen,0.7086364921355692,24,0.2801664355062413,0.07725321888412018,0.24083769633507854,0.16567199809023633,0.16567199809023633,0.10450718177315503,0.0712661106899166,0.11483489403647117,0.07725321888412018,0.07725321888412018,0.16752910737386806,0.16752910737386806,0.2801664355062413
73,rk,0.7807331365164041,8,0.14616389770393878,0.12745257013134426,0.06211474632527264,0.0625223720319771,0.0625223720319771,0.11459396413471351,0.12233463035019455,0.14616389770393878,0.12745257013134426,0.12745257013134426,0.12745257013134426,0.12745257013134426,0.12875747399459414
74,lk,0.7429180414833629,0,0.5058448459086079,0.04696024941543258,0.5058448459086079,0.5031802120141343,0.5031802120141343,0.047156274458648575,0.056891057166463394,0.04696177454450976,0.04696024941543258,0.04696024941543258,0.04696024941543258,0.04696024941543258,0.04696024941543258
75,liver,0.7608476133490387,4,0.8684232538686742,0.3972548421534238,0.8680327177670967,0.5103394153423583,0.5169299327577289,0.8684232538686742,0.48490953180376795,0.4527527562341321,0.3972548421534238,0.3972548421534238,0.3972548421534238,0.3972548421534238,0.3972548421534238
76,spleen,0.655746732756852,0,0.1858440575321726,0.03916251246261216,0.1858440575321726,0.14082891151584684,0.09220657276995305,0.08282726045883941,0.07187820231298492,0.09349709606779015,0.03916251246261216,0.03916251246261216,0.03916251246261216,0.03916251246261216,0.03932719263115739
77,rk,0.7861658026986309,8,0.06125470620584627,0.059063468755098714,0.05902494700798956,0.05201709954377268,0.05799655545319822,0.05908274849028888,0.06067208581245286,0.06125470620584627,0.059063468755098714,0.059063468755098714,0.059063468755098714,0.059063468755098714,0.05866385771583681
78,lk,0.7416928780621925,4,0.08725617685305592,0.050095188323565645,0.08342139615838876,0.07998092854162941,0.07998092854162941,0.08725617685305592,0.08152603122532046,0.07317738153661596,0.050095188323565645,0.050095188323565645,0.050095188323565645,0.050095188323565645,0.050095188323565645
79,liver,0.7983472431468706,4,0.5545013829818874,0.47148673595832385,0.46760803591582856,0.46949208028002315,0.47713371721049264,0.5545013829818874,0.48762881205210024,0.4771947786025083,0.47148673595832385,0.47148673595832385,0.47148673595832385,0.47148673595832385,0.5172710373720278
80,spleen,0.6996150054697483,16,0.17847286108555657,0.09607765451664026,0.03897304029892724,0.07646826960977532,0.07646826960977532,0.09029135250861026,0.08840685380969741,0.09607765451664026,0.09607765451664026,0.09607765451664026,0.17847286108555657,0.17847286108555657,0.17847286108555657
81,rk,0.755365915864193,8,0.060791845176540106,0.05979149260779541,0.059702575262966996,0.06009931356798598,0.06014762844405467,0.05899853041327646,0.059140557631503304,0.060791845176540106,0.05979149260779541,0.05979149260779541,0.05979149260779541,0.05979149260779541,0.05979149260779541
82,lk,0.7625251033913929,4,0.02670971529204579,0.02505592841163311,0.02472490150794729,0.025288314575517577,0.026223839198876123,0.02670971529204579,0.025526841754619726,0.02621534029528268,0.02505592841163311,0.02505592841163311,0.02505592841163311,0.02505592841163311,0.02505592841163311
83,liver,0.6814230378286604,8,0.47485207100591714,0.47234181699275163,0.46209213051823417,0.46262243454589125,0.46262243454589125,0.4631168345400625,0.4645441389290883,0.47485207100591714,0.47234181699275163,0.47234181699275163,0.47234181699275163,0.47234181699275163,0.47234181699275163
84,spleen,0.725297158259278,20,0.07693696947805671,0.038042507590641185,0.026485948768962944,0.02872265111418265,0.02974444909928781,0.030640868877220742,0.03197118090735112,0.032239754796231125,0.038042507590641185,0.038042507590641185,0.038042507590641185,0.07693696947805671,0.07693696947805671
85,rk,0.7758132110189293,10,0.15390757560634793,0.15390757560634793,0.0713791033750404,0.07185016498582517,0.11973358116480794,0.14572532755207843,0.12991596638655462,0.13308082981836963,0.15390757560634793,0.15390757560634793,0.15390757560634793,0.14849678224954374,0.14849678224954374
86,lk,0.7166667475405604,2,0.06000077121813905,0.05693585568443778,0.057775137383038765,0.05790198340341607,0.06000077121813905,0.05692752350638423,0.057115589325698345,0.058042375410325274,0.05693585568443778,0.05693585568443778,0.05693585568443778,0.05693585568443778,0.05693585568443778
87,liver,0.8130715941734927,10,0.4738230982244665,0.4738230982244665,0.43078016705171496,0.4039326778870188,0.43621966947602053,0.4389846367450424,0.44546540475971697,0.46294881588999237,0.4738230982244665,0.4738230982244665,0.4738230982244665,0.4738230982244665,0.4474663877180568
88,spleen,0.7137504706036684,10,0.11324812584490598,0.11324812584490598,0.08761171325347024,0.08747656453947837,0.08744751014210814,0.08749732950364375,0.09123084919436676,0.10355386992555134,0.11324812584490598,0.11324812584490598,0.11324812584490598,0.11324812584490598,0.11324812584490598
89,rk,0.6930609454516078,1,0.8926802421574023,0.04534365719134493,0.8546301086394206,0.8926802421574023,0.8899944720840243,0.8373253493013972,0.0893784421715185,0.07878311526191686,0.04534365719134493,0.04534365719134493,0.04534365719134493,0.04534365719134493,0.04534365719134493
90,lk,0.7275636427939309,0,0.6955110870740941,0.03309656559484712,0.6955110870740941,0.032520325203252036,0.032520325203252036,0.03291722583749019,0.03419073168165799,0.03419073168165799,0.03309656559484712,0.03309656559484712,0.03309656559484712,0.03309656559484712,0.03309656559484712
91,liver,0.6958462833889938,2,0.9756340129288911,0.9510658914728682,0.9718100890207715,0.9637076998528691,0.9756340129288911,0.9209105843698663,0.9392925430210325,0.923836389280677,0.9510658914728682,0.9510658914728682,0.9510658914728682,0.9510658914728682,0.9042797975149562
92,spleen,0.6502879724901988,8,0.047556655505410786,0.04746797122859703,0.04737618138309444,0.04733842140855956,0.04738992722261177,0.047369311453222804,0.047369311453222804,0.047556655505410786,0.04746797122859703,0.04746797122859703,0.04746797122859703,0.04746797122859703,0.04746797122859703
93,rk,0.6791426675404313,0,0.02100132602229151,0.020705250512331283,0.02100132602229151,0.012263005901310008,0.012263005901310008,0.012263005901310008,0.015149556629869962,0.02081113715462746,0.020705250512331283,0.020705250512331283,0.020705250512331283,0.020705250512331283,0.020705250512331283
94,lk,0.806707891861158,1,0.06151748817790653,0.03384110616358097,0.06103643587792713,0.06151748817790653,0.06151748817790653,0.03275044793722075,0.03700002562328644,0.052839578454332556,0.03384110616358097,0.03384110616358097,0.03384110616358097,0.033950907551960875,0.033950907551960875
95,liver,0.7416623754972238,0,0.9716981132075472,0.2645747541095191,0.9716981132075472,0.9676437000380662,0.9675044427519675,0.34046470846120125,0.34191645759056294,0.3388721706136334,0.2645747541095191,0.2645747541095191,0.2645747541095191,0.2645747541095191,0.2645747541095191
96,spleen,0.7484747193769927,8,0.035666181778998975,0.03250276175279244,0.033076846207654644,0.033881823067277425,0.03329226281777264,0.032978802899344906,0.03366729390225296,0.035666181778998975,0.03250276175279244,0.03250276175279244,0.03250276175279244,0.03250276175279244,0.03250276175279244
97,rk,0.849747934389482,0,0.13636851712659723,0.050791873300271954,0.13636851712659723,0.09817563388991961,0.1047768335945879,0.104750907291323,0.1081587463805144,0.10433782451528097,0.050791873300271954,0.050791873300271954,0.050791873300271954,0.050791873300271954,0.04992923415631389
98,lk,0.754358350720621,0,0.05352733976363696,0.051799936285441224,0.05352733976363696,0.05356260500049412,0.05356260500049412,0.051607579268099155,0.05166661370785803,0.05166661370785803,0.051799936285441224,0.051799936285441224,0.051799936285441224,0.051799936285441224,0.051799936285441224
99,liver,0.7380247804010972,8,0.49327354260089684,0.49327354260089684,0.21194259354177344,0.21493080371645767,0.2221625251846877,0.3742081447963801,0.4649363438137441,0.49327354260089684,0.49327354260089684,0.49327354260089684,0.49327354260089684,0.49327354260089684,0.49327354260089684
100,spleen,0.7032649740844802,8,0.015122873345935728,0.015122873345935728,0.01396480183144942,0.011948776964325065,0.011948776964325065,0.013322777034590078,0.01421911421911422,0.015122873345935728,0.015122873345935728,0.015122873345935728,0.015122873345935728,0.015122873345935728,0.015122873345935728
101,rk,0.7346898326446432,1,0.029305263157894737,0.02306239438019815,0.025776823080626645,0.029305263157894737,0.029305263157894737,0.029305263157894737,0.022827905146118273,0.022980156502789974,0.02306239438019815,0.02306239438019815,0.02306239438019815,0.02306239438019815,0.02306239438019815
102,lk,0.6916730675207038,6,0.0262146323019724,0.014950046718895996,0.014849187935034803,0.019781264859724205,0.0231935771632471,0.025645767831822947,0.0262146323019724,0.01619181068036743,0.014950046718895996,0.014950046718895996,0.014950046718895996,0.014950046718895996,0.014950046718895996
103,liver,0.7328768629253493,8,0.37759562841530053,0.30094949276147154,0.2589981677587653,0.26931025574786877,0.26931025574786877,0.2947606749920402,0.356484063317747,0.37759562841530053,0.30094949276147154,0.30094949276147154,0.30094949276147154,0.2782411423233469,0.2782411423233469
104,spleen,0.7297016871480315,10,0.24954351795496044,0.24954351795496044,0.04414931801866475,0.07756826638077821,0.08691351045788581,0.10740482011875654,0.12777893205900687,0.16545601291364004,0.24954351795496044,0.24954351795496044,0.24954351795496044,0.24954351795496044,0.24954351795496044
105,rk,0.78254532938412,8,0.03982157339821574,0.035056404398115096,0.0322421774961421,0.032319641916798314,0.0324413610835811,0.032787979966611015,0.03513291116596902,0.03982157339821574,0.035056404398115096,0.035056404398115096,0.035056404398115096,0.035056404398115096,0.034329662646390494
106,lk,0.7607310191410785,0,0.04795269010734717,0.047148048664875965,0.04795269010734717,0.043923692887423454,0.047484166640145126,0.047928043687761004,0.047777635455360574,0.04752046373857375,0.047148048664875965,0.047148048664875965,0.047148048664875965,0.047148048664875965,0.047148048664875965
107,liver,0.8070043663471322,4,0.24920378264491155,0.1957584388591663,0.15423805913570887,0.15423805913570887,0.23516900171082444,0.24920378264491155,0.24429607570008166,0.21577362012642654,0.1957584388591663,0.1957584388591663,0.1957584388591663,0.1957584388591663,0.1957584388591663
108,spleen,0.8270676682639517,8,0.10206453755465766,0.09769536423841059,0.07346320863710609,0.07301524450603841,0.07285945711011893,0.10099129196560601,0.10075401595454049,0.10206453755465766,0.09769536423841059,0.09769536423841059,0.09769536423841059,0.09769536423841059,0.09792883696229421
109,rk,0.7588735304486616,4,0.07883089133089133,0.06710188703757836,0.0666215213956338,0.06704744596611929,0.07453640233783101,0.07883089133089133,0.07633474967670423,0.07275160222550883,0.06710188703757836,0.06710188703757836,0.06710188703757836,0.06710188703757836,0.06710188703757836
110,lk,0.7878088310101523,6,0.05337412884582696,0.048216822142884565,0.048552321311221926,0.04819277108433735,0.04834860266379244,0.04861057357380602,0.05337412884582696,0.049026113431437604,0.048216822142884565,0.048216822142884565,0.048216822142884565,0.048216822142884565,0.048216822142884565
111,liver,0.7062697785638453,10,0.18719649104485406,0.18719649104485406,0.15810712474365476,0.15708182714426552,0.15708182714426552,0.17188473893656805,0.18074567042274825,0.18574648325172924,0.18719649104485406,0.18719649104485406,0.18719649104485406,0.18509435423496914,0.18509435423496914
112,spleen,0.7147232194278481,10,0.12992610837438423,0.12992610837438423,0.06938221875128447,0.06750109969208622,0.0673395300594407,0.0668647256882551,0.10340602793432982,0.09346622369878184,0.12992610837438423,0.12992610837438423,0.12992610837438423,0.12992610837438423,0.12992610837438423
113,rk,0.7360717373756451,1,0.11787606791391803,0.04076147816349384,0.03516228748068006,0.11787606791391803,0.058125299409165915,0.05240426144543622,0.05174864941711686,0.04587078887675376,0.04076147816349384,0.04076147816349384,0.04076147816349384,0.04076147816349384,0.04076147816349384
114,lk,0.8149789826130713,1,0.10925078294386895,0.08344833931364432,0.07626655455118772,0.10925078294386895,0.09937547934699244,0.09853875821608996,0.09113745980707395,0.09603981363828885,0.08344833931364432,0.08344833931364432,0.08344833931364432,0.08344833931364432,0.08344833931364432
115,liver,0.8033665160883356,6,0.18221820610537068,0.17200074170220656,0.17262170611880304,0.17184142274916636,0.17150464075731242,0.17150464075731242,0.18221820610537068,0.18062154373393566,0.17200074170220656,0.17200074170220656,0.17200074170220656,0.17200074170220656,0.17189874356028317
116,spleen,0.5692387304498134,0,0.7801893663510561,0.1951007707059377,0.7801893663510561,0.18575168802535483,0.21815827803851756,0.19155890294159442,0.18526026455935407,0.19514313633238028,0.1951007707059377,0.1951007707059377,0.1951007707059377,0.18117062025401517,0.18117062025401517
117,rk,0.7653300232816924,4,0.015292275574112734,0.01519551913701898,0.01506426735218509,0.015044156911070035,0.015178201409034397,0.015292275574112734,0.015286690666249282,0.015275533079610031,0.01519551913701898,0.01519551913701898,0.01519551913701898,0.01519551913701898,0.01519551913701898
118,lk,0.7346154785727881,2,0.05514673286638887,0.02676419965576592,0.02530203799373551,0.05410577592205985,0.05514673286638887,0.05248945147679325,0.0471140736252083,0.04770670348212916,0.02676419965576592,0.02676419965576592,0.02676419965576592,0.02676419965576592,0.02676419965576592
119,liver,0.7513454548565712,4,0.3545424826889358,0.3474386230596732,0.3354044252017206,0.34313161527841696,0.3479757321199393,0.3545424826889358,0.34973030018761725,0.34772217202483313,0.3474386230596732,0.3474386230596732,0.3474386230596732,0.3474386230596732,0.3474386230596732
120,spleen,0.7723186891563001,2,0.11317704122877931,0.035978618421052634,0.03553028957186001,0.035680607589774954,0.11317704122877931,0.06554000280885726,0.03818355379789991,0.03587168186942708,0.035978618421052634,0.035978618421052634,0.035978618421052634,0.03768506056527591,0.03768506056527591
121,rk,0.6712614579879446,8,0.021572538316187276,0.019818690326936058,0.020688613711869527,0.0206631306402554,0.0206631306402554,0.0,0.0,0.021572538316187276,0.019818690326936058,0.019818690326936058,0.019818690326936058,0.019818690326936058,0.01818181818181818
122,lk,0.7253756259839479,10,0.08093311116400857,0.08093311116400857,0.05228356143318468,0.0570836947701262,0.0570836947701262,0.05833238018986618,0.0661714619351909,0.07365684575389948,0.08093311116400857,0.08093311116400857,0.08093311116400857,0.0741575484386928,0.0741575484386928
123,liver,0.6829979568825537,4,0.27942068036375883,0.2690449164910005,0.22453785151703792,0.2675697468150298,0.2690100197801485,0.27942068036375883,0.26927196598396574,0.2689925748192341,0.2690449164910005,0.2690449164910005,0.2690449164910005,0.26745760526146106,0.26745760526146106
124,spleen,0.4730750143527985,4,0.054193690227547546,0.03838816429822854,0.038511111979064955,0.03849457328023737,0.04112788854592475,0.054193690227547546,0.05335786568537258,0.03869549860680507,0.03838816429822854,0.03838816429822854,0.03838816429822854,0.03838816429822854,0.03838816429822854
125,rk,0.8059603936864237,4,0.41676942046855736,0.07386363636363637,0.06113884668258447,0.06130740767612276,0.061886626629559106,0.41676942046855736,0.3539267015706806,0.3539267015706806,0.07386363636363637,0.07386363636363637,0.07386363636363637,0.07386363636363637,0.07386363636363637
126,lk,0.7427389421199384,4,0.10116911679592545,0.06776769791424363,0.07376564917709945,0.07579787234042554,0.07807056721750781,0.10116911679592545,0.10047516860821581,0.06426628103629992,0.06776769791424363,0.06776769791424363,0.06776769791424363,0.06776769791424363,0.06776769791424363
127,liver,0.7126283038906507,6,0.6416500994035785,0.5482151920148874,0.4191159827982022,0.42684493035202686,0.4902605998714021,0.6060208811273936,0.6416500994035785,0.5358855630891352,0.5482151920148874,0.5482151920148874,0.5482151920148874,0.5482151920148874,0.5482151920148874
128,spleen,0.7079038478077657,2,0.1305515389382359,0.0802471748423414,0.07315943818490508,0.08381592325715044,0.1305515389382359,0.08534773801485483,0.07619660008841378,0.07417259995305532,0.0802471748423414,0.0802471748423414,0.0802471748423414,0.0802471748423414,0.0802471748423414
129,rk,0.709292698062469,1,0.8963623884694578,0.04610648569229693,0.8491909385113269,0.8963623884694578,0.8906992532247114,0.054763784435118625,0.05515798284159866,0.0485451197053407,0.04610648569229693,0.04610648569229693,0.04610648569229693,0.04610648569229693,0.04327696601543261
130,lk,0.7118320068077173,10,0.08353398777551399,0.08353398777551399,0.04438211922159077,0.04444772956858107,0.044524520571611916,0.045222099669106584,0.06768468840280643,0.07546222705596921,0.08353398777551399,0.08353398777551399,0.08353398777551399,0.08353398777551399,0.08353398777551399
131,liver,0.7496640209547489,8,0.23366128982512413,0.23366128982512413,0.1785192516141194,0.17800751879699248,0.17800751879699248,0.19611700750711883,0.21406572292390721,0.23366128982512413,0.23366128982512413,0.23366128982512413,0.23366128982512413,0.21569297346543673,0.21569297346543673
132,spleen,0.6547430169920478,2,0.08364394465853812,0.03311324529811925,0.03328724072910119,0.032784449671907884,0.08364394465853812,0.03276497809893836,0.03276497809893836,0.03291567223548131,0.03311324529811925,0.03311324529811925,0.03311324529811925,0.03311324529811925,0.03311324529811925
133,rk,0.7302459862634039,4,0.8138888888888889,0.04602316602316602,0.813324080499653,0.813324080499653,0.813324080499653,0.8138888888888889,0.8082191780821918,0.06611570247933884,0.04602316602316602,0.04602316602316602,0.04602316602316602,0.04602316602316602,0.04602316602316602
