fold,organ,vol_id,spacing_x,spacing_y,spacing_z,dice_baseline,hd95_baseline,dice_adafob_2d,hd95_adafob_2d,dice_lora_fob,hd95_lora_fob,dice_lora_ada,hd95_lora_ada
3,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_22.nii,1.425292730331421,1.425292730331421,5.0,0.8940549471047512,7.267595444541854,0.8130384545214976,9.977049112319946,0.9316478441447904,4.275878190994263,0.9316424227643556,4.275878190994263
3,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_23.nii,1.17578125,1.17578125,5.0,0.8391538370725351,9.40625,0.8038863857499189,8.95448322212905,0.9537792522191338,7.0546875,0.9537599576228022,7.0546875
3,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_24.nii,1.609863519668579,1.609863519668579,5.0,0.8921099820681411,58.74086091618339,0.8805930054901697,11.383454115424952,0.9668262586181634,3.5997642644760126,0.9655117992179886,5.090835444167986
4,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_0.nii,1.1689453125,1.1689453125,3.0,0.9180100304495792,18.34956580252524,0.9025663331883428,7.456521736257846,0.9327703799935044,26.42730938538216,0.930669881976488,24.37232002193432
4,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_24.nii,1.609863519668579,1.609863519668579,5.0,0.8939786804955344,10.758375135498213,0.8111083312484363,6.439454078674316,0.8898109050853681,81.34366502595319,0.8890356671070013,82.05187335856517
4,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_26.nii,1.23046875,1.23046875,5.0,0.91160409556314,4.921875,0.855870597387269,3.69140625,0.949908555171713,1.7401455943262694,0.9467737440782308,2.4609375
4,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_27.nii,1.7089835405349731,1.7089835405349731,5.0,0.9164265129682996,5.404280471829208,0.8870695882494583,5.126950621604919,0.9395991706979958,1.7089835405349731,0.9398258939409704,1.7089835405349731
4,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_28.nii,1.7080000638961792,1.7080000638961792,5.0,0.8719249762152856,9.19786183467719,0.8018489447060876,59.76418258081441,0.8506674082313682,58.52426887514048,0.8491986513325019,58.38763197124604
4,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_29.nii,1.298828125,1.298828125,3.0,0.8889317765125929,42.019143283177456,0.8735029829314148,19.540360082395058,0.8612532225531971,46.751715626387565,0.8723297888151761,41.99906484380225
4,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_0.nii,1.1689453125,1.1689453125,3.0,0.9140576646485428,9.3515625,0.9197940359251852,9.424338403040394,0.969899424683744,2.6138411807297346,0.9713451850358455,2.6138411807297346
4,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_24.nii,1.609863519668579,1.609863519668579,5.0,0.9017765932984776,80.03105486924204,0.913766787596162,16.857225607909818,0.9596129344911948,8.049317598342896,0.9670650667674476,3.219727039337158
4,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_26.nii,1.23046875,1.23046875,5.0,0.9158077735005588,6.15234375,0.927277290096579,5.073352625271731,0.9723458335164876,1.23046875,0.9723271122965628,1.23046875
4,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_27.nii,1.7089835405349731,1.7089835405349731,5.0,0.903348914175106,65.45008407847573,0.9203020740112728,16.530369114289414,0.9508577634378728,10.808560943658415,0.9511494706779934,10.808560943658415
4,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_28.nii,1.7080000638961792,1.7080000638961792,5.0,0.921939908395946,20.49600076675415,0.9310587774262,10.248000383377075,0.9652278819271451,3.819204248445841,0.9650596607630156,3.819204248445841
4,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_29.nii,1.298828125,1.298828125,3.0,0.8599517950019028,26.284911930817504,0.8628515096595227,16.75137016044351,0.9648738785288176,9.661662637173311,0.9646154943804612,10.390625
0,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_0.nii,1.1689453125,1.1689453125,3.0,0.9346065210943026,20.19211719255399,0.9113921024954584,7.6283414429459055,0.9570416508178016,3.306276629219912,0.8320475514916795,328.2127087057464
0,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_1.nii,1.26123046875,1.26123046875,3.0,0.9303825956489122,5.350947702553278,0.924537054934859,5.044921875,0.9572053411433746,1.26123046875,0.9570582904301884,1.26123046875
0,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_3.nii,1.0390625,1.0390625,3.0,0.9489687325799422,91.5351488737584,0.919607483011046,87.62582664295792,0.9619826064212385,1.4694562796532942,0.961042699922792,2.078125
0,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_4.nii,1.5859375,1.5859375,3.0,0.910454074711554,16.140625,0.8968844402362596,11.43635795186234,0.9417759686416404,4.644996100055548,0.9397815161455356,9.13027741443573
0,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_5.nii,1.22705078125,1.22705078125,3.0,0.937624168787456,5.205935569692755,0.8890467395936923,4.748776956006264,0.8470096441855107,38.38202687238724,0.816862680139142,41.3936446727511
0,LK,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_6.nii,1.30908203125,1.30908203125,3.0,0.8471388067436968,22.899583051875368,0.7972324108036012,19.90716561407996,0.920023290861762,19.68475038153682,0.9223304311917134,17.01806640625
0,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_0.nii,1.1689453125,1.1689453125,3.0,0.8580004654508526,12.64407678729608,0.8965592867635058,10.346715588437595,0.9714956595986908,3.2196945730326227,0.9713910499368308,3.0
0,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_1.nii,1.26123046875,1.26123046875,3.0,0.9051518865198944,17.91026660548233,0.911405931384137,15.332674775986709,0.9627431610798722,4.661074807641126,0.9601681416763272,6.30615234375
0,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_3.nii,1.0390625,1.0390625,3.0,0.7946579598861225,16.13058777033268,0.8144017691389206,11.847135276420731,0.9335981142229508,6.91862931805318,0.9328874691173462,7.2734375
0,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_4.nii,1.5859375,1.5859375,3.0,0.8230798999084187,17.4453125,0.832134583195016,15.483249596464118,0.9357796361992552,11.1015625,0.9287196821443396,11.1015625
0,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_5.nii,1.22705078125,1.22705078125,3.0,0.8035169622721473,16.733727963544833,0.7737938398018546,21.52204840135905,0.7783267390576589,16.957179000551758,0.8125797502863389,16.68969501389266
0,LIVER,/kaggle/input/datasets/nhatphatnguyen/adafob-env/sabs_CT_normalized/image_6.nii,1.30908203125,1.30908203125,3.0,0.8675889135397038,23.636550081976157,0.8905674281503316,24.604692722115782,0.9356247051193236,31.11652466079749,0.932838936483184,30.51177348702292
